0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.630097229572239459e-01,2.581505542594288549e+00,8.342739797721979711e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.759359363575894508e-01,1.000000000000000000e+00,5.888172421125121847e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.568326023825490800e-01,2.731562995864029730e-01,9.964117733858222081e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.967746340337027222e-01,1.503637091957342742e+00,7.019336620777095748e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.747228468319956041e-01,1.000000000000000000e+00,7.977066221808780666e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.758192182437746220e-01,1.000000000000000000e+00,2.986162561012136729e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.090379343163563775e-01,3.073215880695522095e+00,9.887988456842855545e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.217979284653307737e-01,3.888076582494441880e+00,5.969904041780378368e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.040153228337286961e+00,2.141014692007490616e+00,5.455942377272400279e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.858584593054021905e-01,1.000000000000000000e+00,9.497332848967223740e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.921273835570431743e-01,1.000000000000000000e+00,4.434143236138027300e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.715419689614520626e-01,2.678968432847973702e+00,5.035592967035773526e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.878610155673329007e-01,1.143388068494859411e+00,3.032728405279060402e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.421776941645641168e-01,3.645950287683856317e+00,6.398184227977952165e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.485546059477578895e-01,1.000000000000000000e+00,2.646525930439443952e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.868338179545063538e-01,5.167524953927338238e-01,4.500831624491303806e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.769965971194173537e-01,3.383753306421161788e+00,4.144402777161485529e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.186615856645606648e-01,1.000000000000000000e+00,3.807979136095875905e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.284892646648555403e-01,6.247733706578014745e-01,6.841116898159800286e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.817942396052784293e-01,1.000000000000000000e+00,6.131656835359372559e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.663062077072494649e-01,1.002652367380313381e-01,4.619223634376496967e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.045639950834829524e+00,1.000000000000000000e+00,5.081253278451300925e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.468813504248164703e-01,2.750892681708748011e+00,5.047169612076692902e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.718996339753525282e-01,2.427647365633589516e+00,3.542623235725286257e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.864759065519876913e-01,3.081544466099742641e-01,9.402218446820014286e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.621739975565481107e-01,3.956874078288390439e-01,7.241751757424187419e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.650219921204883811e-01,1.000000000000000000e+00,4.251711585598538790e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.924310616691378262e-01,1.313607992184236073e+00,5.540250370835309024e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.022030913109759798e-01,1.000000000000000000e+00,3.419947233582448787e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.996830660018250159e-01,9.405566805513295714e-01,6.439463497092240418e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.913338966933078922e-01,6.490717277455000378e-01,5.010039314687873002e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.763067046649751113e-01,1.000000000000000000e+00,5.116912188992849275e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.062141640832948930e-01,1.424676158791946312e+00,3.872542612569124243e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.442608860633172840e-01,1.680145053380610598e-02,6.306017560256078625e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.613364838681764724e-01,1.000000000000000000e+00,8.203724210075143963e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.147820235718893800e-01,1.000000000000000000e+00,4.142484865231107483e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.757453098445800777e-01,1.000000000000000000e+00,4.878114660764188426e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.038108152092147796e+00,1.000000000000000000e+00,9.538048468710766947e-01
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.326584721854648263e-01,3.012136325085753574e-01,4.813013093838184320e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.083460509953734885e-01,1.009924276331400472e+00,5.931038636855383572e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.048119791322674743e-01,1.000000000000000000e+00,7.998728151831401290e-01
